,jp_title,char_name,fav,img,colors
10260,Dungeon Meshi,Marcille Donato (マルシル・ドナトー),2130,https://cdn.myanimelist.net/images/characters/12/512503.jpg,"[[182, 237, 250], [209, 228, 252], [160, 227, 249], [193, 211, 242], [150, 213, 238], [137, 188, 232], [153, 171, 220], [134, 183, 194], [125, 169, 220], [114, 147, 179], [100, 125, 146], [80, 100, 118], [40, 69, 126], [64, 78, 90], [34, 45, 93], [12, 11, 9], [25, 27, 36], [47, 41, 31], [45, 53, 61], [76, 57, 38], [112, 89, 56], [29, 117, 21], [128, 105, 64], [33, 35, 139], [153, 132, 81], [59, 171, 87], [50, 57, 182], [179, 186, 193], [223, 231, 233], [254, 254, 254]]"
10262,Dungeon Meshi,Laios Touden (ライオス・トーデン),1893,https://cdn.myanimelist.net/images/characters/15/512504.jpg,"[[203, 232, 253], [189, 218, 243], [183, 209, 234], [169, 202, 224], [160, 193, 212], [145, 175, 226], [137, 165, 206], [123, 153, 179], [116, 141, 162], [103, 125, 143], [87, 107, 125], [76, 90, 103], [40, 69, 126], [58, 69, 82], [8, 7, 7], [23, 23, 23], [35, 36, 39], [46, 49, 52], [62, 62, 62], [83, 81, 79], [107, 98, 94], [114, 109, 105], [129, 129, 125], [145, 145, 142], [160, 161, 157], [170, 172, 168], [184, 185, 182], [212, 214, 211], [225, 233, 234], [254, 254, 254]]"
10440,Ao no Exorcist: Shimane Illuminati-hen,Rin Okumura (奥村 燐),13411,https://cdn.myanimelist.net/images/characters/10/114367.jpg,"[[209, 231, 250], [181, 184, 199], [154, 155, 199], [140, 138, 191], [128, 130, 170], [118, 115, 132], [93, 90, 108], [67, 65, 81], [19, 12, 16], [29, 19, 23], [44, 26, 29], [45, 37, 40], [53, 44, 46], [59, 31, 35], [68, 37, 39], [87, 59, 51], [109, 82, 64], [134, 111, 82], [153, 142, 152], [161, 141, 103], [167, 159, 169], [171, 155, 139], [189, 172, 126], [203, 203, 209], [211, 196, 148], [215, 216, 224], [233, 222, 175], [234, 240, 247], [248, 240, 204], [252, 251, 249]]"
10442,Ao no Exorcist: Shimane Illuminati-hen,Mephisto Pheles (メフィスト・フェレス),2150,https://cdn.myanimelist.net/images/characters/4/564166.jpg,"[[189, 205, 230], [187, 182, 204], [82, 140, 204], [18, 5, 17], [25, 10, 26], [28, 16, 50], [54, 17, 28], [46, 31, 67], [83, 24, 32], [77, 44, 85], [90, 29, 37], [57, 18, 95], [95, 74, 103], [119, 55, 35], [116, 101, 131], [85, 60, 136], [144, 80, 123], [147, 76, 104], [148, 78, 32], [151, 75, 79], [155, 77, 54], [143, 124, 164], [128, 102, 167], [178, 119, 172], [164, 155, 181], [120, 68, 209], [225, 216, 224], [239, 234, 234], [244, 239, 237], [254, 254, 254]]"
11113,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Holo  (ホロ),28677,https://cdn.myanimelist.net/images/characters/15/319492.jpg,"[[220, 233, 251], [134, 214, 252], [190, 200, 226], [143, 163, 220], [134, 145, 178], [73, 118, 197], [87, 107, 150], [37, 80, 160], [70, 75, 115], [31, 54, 109], [5, 33, 115], [5, 22, 86], [14, 14, 51], [71, 33, 72], [126, 68, 138], [6, 44, 140], [137, 151, 124], [165, 101, 150], [183, 177, 122], [136, 187, 155], [51, 109, 198], [148, 200, 174], [198, 204, 168], [55, 124, 218], [168, 218, 194], [219, 172, 222], [59, 50, 222], [207, 229, 211], [64, 149, 245], [243, 250, 251]]"
11115,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Kraft Lawrence (クラフト・ロレンス),1778,https://cdn.myanimelist.net/images/characters/11/545222.jpg,"[[206, 237, 250], [183, 214, 237], [163, 203, 229], [130, 143, 152], [57, 113, 136], [47, 84, 103], [25, 41, 52], [18, 31, 39], [1, 3, 6], [8, 18, 26], [33, 53, 55], [46, 76, 71], [81, 90, 96], [56, 120, 85], [107, 117, 124], [71, 142, 103], [86, 164, 119], [158, 170, 174], [103, 181, 135], [117, 192, 147], [136, 204, 166], [183, 204, 210], [153, 215, 184], [174, 223, 196], [191, 229, 210], [206, 233, 222], [227, 241, 233], [243, 251, 249], [254, 254, 254], [225, 250, 254]]"
11333,Kuroshitsuji: Kishuku Gakkou-hen,Sebastian Michaelis (セバスチャン・ミカエリス),22327,https://cdn.myanimelist.net/images/characters/6/44160.jpg,"[[227, 238, 249], [176, 184, 194], [161, 169, 179], [145, 154, 164], [131, 139, 148], [103, 129, 162], [88, 107, 138], [74, 87, 113], [74, 75, 86], [1, 1, 4], [6, 6, 7], [8, 8, 11], [12, 10, 12], [14, 14, 17], [19, 19, 22], [24, 23, 28], [28, 28, 35], [36, 35, 41], [42, 42, 47], [49, 50, 56], [58, 55, 62], [66, 66, 72], [95, 99, 105], [113, 119, 127], [193, 200, 208], [205, 213, 221], [218, 224, 231], [240, 237, 236], [251, 252, 252], [241, 248, 253]]"
11334,Kuroshitsuji: Kishuku Gakkou-hen,Ciel Phantomhive (シエル・ファントムハイヴ),11850,https://cdn.myanimelist.net/images/characters/9/253757.jpg,"[[234, 239, 249], [216, 232, 249], [194, 223, 249], [205, 211, 222], [150, 185, 222], [154, 162, 176], [137, 145, 158], [91, 133, 180], [118, 125, 139], [47, 99, 165], [97, 105, 120], [79, 85, 99], [41, 77, 125], [59, 63, 75], [34, 52, 87], [18, 30, 118], [39, 42, 53], [16, 20, 93], [16, 19, 77], [16, 18, 58], [12, 13, 44], [5, 7, 29], [4, 3, 6], [9, 8, 12], [17, 15, 21], [26, 26, 33], [55, 26, 27], [77, 36, 36], [187, 189, 196], [244, 246, 252]]"
11335,Kuroshitsuji: Kishuku Gakkou-hen,Grell Sutcliff (グレル・サトクリフ),6129,https://cdn.myanimelist.net/images/characters/3/109620.jpg,"[[211, 224, 247], [190, 199, 234], [170, 171, 218], [142, 138, 202], [137, 146, 156], [107, 106, 166], [105, 112, 121], [71, 70, 127], [41, 45, 87], [26, 16, 87], [24, 23, 55], [8, 2, 74], [4, 3, 41], [3, 3, 9], [26, 20, 24], [50, 41, 45], [71, 78, 84], [17, 5, 108], [46, 20, 123], [24, 9, 135], [31, 16, 157], [52, 40, 170], [171, 177, 181], [37, 18, 183], [189, 198, 202], [43, 20, 206], [216, 222, 224], [88, 74, 225], [233, 244, 252], [252, 252, 253]]"
11336,Kuroshitsuji: Kishuku Gakkou-hen,Undertaker  (葬儀屋 / アンダーテイカー),4761,https://cdn.myanimelist.net/images/characters/15/43415.jpg,"[[106, 133, 154], [81, 97, 108], [15, 16, 16], [29, 31, 29], [32, 35, 34], [38, 42, 43], [52, 52, 52], [59, 26, 32], [52, 62, 66], [67, 72, 71], [85, 89, 88], [100, 62, 72], [102, 105, 104], [111, 114, 113], [122, 125, 124], [132, 66, 82], [138, 144, 144], [145, 97, 107], [153, 82, 93], [149, 158, 162], [166, 95, 106], [172, 175, 173], [177, 180, 179], [184, 187, 185], [192, 196, 194], [204, 206, 204], [197, 209, 214], [210, 218, 220], [223, 229, 229], [239, 245, 245]]"
11393,Hibike! Euphonium 3,Kumiko Oumae (黄前 久美子),7072,https://cdn.myanimelist.net/images/characters/8/280130.jpg,"[[191, 212, 243], [183, 205, 241], [172, 193, 236], [158, 180, 214], [144, 162, 192], [120, 148, 198], [110, 134, 192], [119, 137, 169], [93, 117, 162], [80, 101, 149], [70, 89, 126], [56, 77, 123], [48, 71, 120], [47, 67, 108], [36, 59, 107], [35, 54, 96], [30, 47, 84], [38, 49, 71], [26, 40, 68], [23, 35, 58], [23, 29, 46], [54, 66, 70], [72, 72, 75], [103, 108, 116], [131, 135, 134], [157, 146, 140], [183, 187, 189], [214, 214, 216], [223, 222, 224], [232, 236, 242]]"
11394,Hibike! Euphonium 3,Reina Kousaka (高坂 麗奈),2774,https://cdn.myanimelist.net/images/characters/5/354305.jpg,"[[209, 224, 249], [192, 206, 243], [171, 185, 221], [145, 163, 208], [122, 120, 147], [65, 65, 89], [6, 2, 3], [27, 15, 17], [40, 28, 29], [58, 36, 42], [74, 45, 54], [89, 65, 66], [97, 77, 76], [103, 95, 108], [134, 115, 115], [142, 113, 84], [154, 146, 146], [164, 131, 97], [183, 171, 163], [157, 131, 186], [195, 186, 180], [199, 165, 133], [189, 162, 211], [221, 203, 193], [226, 187, 145], [232, 222, 217], [240, 239, 240], [218, 191, 242], [247, 244, 245], [251, 250, 250]]"
11395,Hibike! Euphonium 3,Asuka Tanaka (田中 あすか),2453,https://cdn.myanimelist.net/images/characters/10/319400.jpg,"[[208, 224, 246], [202, 220, 243], [194, 210, 239], [184, 199, 232], [165, 183, 212], [148, 164, 202], [134, 149, 196], [122, 137, 170], [102, 124, 162], [88, 104, 135], [68, 78, 140], [65, 78, 104], [52, 64, 80], [23, 23, 26], [34, 38, 37], [46, 49, 49], [54, 57, 58], [62, 64, 64], [83, 82, 80], [100, 99, 100], [114, 84, 85], [123, 114, 107], [130, 126, 125], [154, 144, 139], [171, 160, 154], [184, 182, 183], [201, 197, 196], [212, 211, 213], [226, 225, 226], [241, 241, 244]]"
11803,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Alisa Mikhailovna Kujou (アリサ・ミハイロヴナ・九条),2643,https://cdn.myanimelist.net/images/characters/5/536830.jpg,"[[233, 241, 252], [229, 227, 243], [185, 189, 234], [136, 140, 179], [111, 95, 178], [106, 106, 141], [83, 67, 137], [75, 73, 101], [55, 34, 119], [34, 15, 93], [36, 33, 52], [13, 11, 26], [60, 57, 71], [91, 83, 81], [100, 96, 111], [121, 116, 125], [65, 36, 145], [134, 131, 145], [152, 147, 157], [167, 159, 170], [79, 45, 171], [176, 156, 102], [176, 173, 187], [192, 188, 201], [206, 202, 211], [142, 125, 219], [214, 214, 223], [224, 221, 229], [245, 245, 248], [254, 254, 254]]"
11805,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Yuki Suou (周防 有希),1675,https://cdn.myanimelist.net/images/characters/2/536832.jpg,"[[235, 242, 253], [227, 234, 250], [214, 221, 247], [202, 205, 219], [147, 195, 235], [174, 186, 227], [189, 191, 205], [174, 176, 191], [161, 163, 178], [135, 142, 181], [147, 147, 162], [127, 128, 154], [116, 116, 142], [105, 104, 126], [75, 78, 107], [53, 31, 120], [8, 6, 18], [29, 24, 39], [45, 39, 54], [60, 53, 64], [72, 65, 77], [87, 80, 88], [97, 89, 100], [103, 96, 108], [79, 46, 168], [213, 215, 224], [223, 225, 232], [239, 239, 240], [247, 248, 249], [254, 254, 254]]"
11823,Kami no Tou: Ouji no Kikan,Twenty-Fifth Bam  (스물다섯번째 밤 / 夜),2560,https://cdn.myanimelist.net/images/characters/10/402809.jpg,"[[217, 227, 243], [201, 211, 232], [186, 194, 217], [177, 178, 193], [155, 160, 176], [129, 138, 156], [104, 113, 133], [85, 94, 112], [73, 81, 98], [58, 44, 128], [57, 65, 80], [45, 35, 98], [7, 4, 10], [27, 25, 28], [37, 39, 45], [45, 50, 59], [60, 44, 39], [66, 57, 60], [82, 56, 46], [83, 70, 70], [66, 47, 83], [105, 85, 83], [131, 114, 110], [165, 144, 138], [230, 177, 159], [238, 202, 193], [241, 157, 123], [242, 225, 223], [236, 241, 248], [254, 254, 254]]"
11825,Kami no Tou: Ouji no Kikan,Aguero Agnes Khun (쿤 아게로 아그니스 / クン・アゲロ・アグネス),4349,https://cdn.myanimelist.net/images/characters/4/402810.jpg,"[[233, 239, 250], [220, 229, 244], [126, 161, 210], [60, 85, 122], [42, 59, 82], [4, 2, 2], [40, 35, 35], [71, 15, 4], [73, 64, 61], [98, 88, 83], [106, 27, 13], [121, 106, 97], [119, 120, 128], [141, 43, 26], [143, 125, 113], [141, 139, 143], [162, 158, 160], [164, 146, 133], [186, 175, 171], [187, 165, 147], [193, 103, 88], [201, 190, 185], [208, 207, 210], [213, 190, 164], [223, 205, 186], [230, 219, 209], [237, 232, 231], [245, 234, 221], [247, 244, 243], [254, 254, 254]]"
11833,Make Heroine ga Oosugiru!,Anna Yanami (八奈見 杏菜),1603,https://cdn.myanimelist.net/images/characters/16/542560.jpg,"[[223, 236, 251], [186, 201, 241], [172, 186, 236], [136, 149, 208], [69, 155, 159], [101, 112, 176], [70, 77, 106], [25, 29, 72], [5, 3, 13], [33, 23, 27], [64, 45, 41], [99, 61, 40], [109, 76, 61], [121, 74, 42], [126, 85, 65], [135, 125, 116], [140, 86, 46], [144, 97, 77], [153, 95, 52], [169, 107, 57], [178, 154, 117], [188, 136, 79], [190, 172, 140], [206, 192, 165], [218, 208, 189], [230, 224, 208], [231, 168, 98], [87, 210, 241], [245, 245, 242], [254, 254, 254]]"
12524,Dandadan,Momo Ayase (綾瀬 桃),3280,https://cdn.myanimelist.net/images/characters/7/562295.jpg,"[[206, 215, 249], [187, 206, 243], [197, 193, 245], [174, 184, 226], [151, 164, 216], [146, 148, 202], [136, 140, 163], [110, 113, 158], [81, 83, 131], [57, 56, 102], [49, 48, 100], [43, 42, 85], [30, 30, 71], [29, 31, 49], [15, 9, 94], [16, 17, 54], [10, 12, 26], [57, 60, 67], [84, 88, 94], [112, 116, 118], [37, 28, 121], [49, 39, 155], [139, 167, 117], [80, 70, 180], [173, 174, 180], [75, 63, 197], [208, 206, 203], [178, 212, 151], [237, 240, 235], [254, 254, 254]]"
12525,Dandadan,Ken Takakura (高倉 健),1553,https://cdn.myanimelist.net/images/characters/5/531081.jpg,"[[206, 221, 245], [194, 214, 247], [184, 204, 243], [194, 208, 230], [173, 190, 229], [163, 178, 210], [148, 170, 222], [144, 163, 203], [94, 168, 193], [129, 147, 181], [108, 125, 157], [86, 104, 137], [64, 81, 115], [45, 61, 93], [29, 43, 68], [17, 27, 45], [16, 18, 20], [28, 28, 28], [35, 34, 33], [43, 44, 44], [54, 55, 54], [70, 74, 81], [90, 95, 102], [113, 117, 122], [138, 142, 147], [160, 166, 173], [186, 190, 193], [213, 215, 217], [235, 239, 242], [254, 254, 254]]"
12584,Ranma ½ (2024),Ranma Saotome (早乙女 乱馬),2037,https://cdn.myanimelist.net/images/characters/13/77009.jpg,"[[180, 193, 250], [152, 175, 250], [68, 138, 212], [95, 115, 191], [62, 88, 166], [49, 56, 126], [38, 41, 110], [12, 8, 60], [15, 8, 19], [31, 17, 29], [82, 53, 67], [18, 17, 108], [123, 101, 124], [29, 21, 141], [29, 24, 168], [52, 43, 172], [160, 147, 176], [36, 26, 195], [54, 38, 201], [40, 30, 206], [222, 154, 115], [230, 169, 138], [116, 143, 230], [58, 65, 236], [236, 184, 162], [240, 199, 186], [136, 156, 248], [248, 217, 207], [251, 229, 225], [252, 249, 251]]"
12668,Sword Art Online Alternative: Gun Gale Online II,Kazuto Kirigaya (桐ヶ谷 和人),40327,https://cdn.myanimelist.net/images/characters/7/204821.jpg,"[[179, 217, 253], [172, 213, 253], [161, 205, 246], [177, 205, 237], [152, 180, 215], [126, 153, 188], [96, 122, 162], [72, 102, 163], [78, 97, 133], [57, 72, 103], [34, 47, 73], [15, 21, 39], [5, 3, 7], [16, 4, 4], [23, 11, 10], [29, 18, 16], [36, 24, 22], [44, 31, 29], [54, 41, 38], [64, 51, 49], [74, 61, 59], [88, 73, 72], [100, 62, 43], [109, 94, 92], [133, 121, 119], [155, 145, 144], [168, 159, 160], [187, 175, 174], [221, 201, 195], [250, 249, 249]]"
